Year/Month,SMA Milk Price,WMA Milk Price,EMA Milk Price,Milk Price (1 month before),Milk Price (2 month before),Milk Price (3 month before),Milk Price
2018/09,0.3039,0.30406666666666665,0.3063500044820292,0.3049,0.3029,0.3039,0.3078
2018/10,0.30519999999999997,0.30601666666666666,0.3109250022410146,0.3078,0.3049,0.3029,0.3155
2018/11,0.3094,0.31116666666666665,0.31711250112050726,0.3155,0.3078,0.3049,0.3233
2018/12,0.3155333333333333,0.31811666666666666,0.31875625056025364,0.3233,0.3155,0.3078,0.3204
2019/01,0.31973333333333337,0.32055,0.31957812528012686,0.3204,0.3233,0.3155,0.3204
2019/02,0.32136666666666663,0.32088333333333335,0.31998906264006344,0.3204,0.3204,0.3233,0.3204
2019/03,0.3204,0.3204,0.3182445313200317,0.3204,0.3204,0.3204,0.3165
2019/04,0.3191,0.31845,0.31737226566001586,0.3165,0.3204,0.3204,0.3165
2019/05,0.3178,0.31715,0.31643613283000793,0.3165,0.3165,0.3204,0.3155
2019/06,0.31616666666666665,0.316,0.31406806641500395,0.3155,0.3165,0.3165,0.3117
2019/07,0.31456666666666666,0.3137666666666667,0.31238403320750197,0.3117,0.3155,0.3165,0.3107
2019/08,0.3126333333333333,0.31183333333333335,0.312992016603751,0.3107,0.3117,0.3155,0.3136
2019/09,0.312,0.31231666666666663,0.3147460083018755,0.3136,0.3107,0.3117,0.3165
2019/10,0.3136,0.31456666666666666,0.31807300415093775,0.3165,0.3136,0.3107,0.3214
2019/11,0.31716666666666665,0.3184666666666667,0.32408650207546885,0.3214,0.3165,0.3136,0.3301
2019/12,0.32266666666666666,0.32493333333333335,0.32614325103773445,0.3301,0.3214,0.3165,0.3282
2020/01,0.32656666666666667,0.3277,0.32617162551886725,0.3282,0.3301,0.3214,0.3262
2020/02,0.32816666666666666,0.3275166666666666,0.3261858127594336,0.3262,0.3282,0.3301,0.3262
2020/03,0.32686666666666664,0.3265333333333333,0.3247429063797168,0.3262,0.3262,0.3282,0.3233
2020/04,0.3252333333333333,0.32475,0.32352145318985837,0.3233,0.3262,0.3262,0.3223
2020/05,0.32393333333333335,0.3232833333333333,0.3214607265949292,0.3223,0.3233,0.3262,0.3194
2020/06,0.32166666666666666,0.3210166666666667,0.3194803632974646,0.3194,0.3223,0.3233,0.3175
2020/07,0.3197333333333333,0.31893333333333335,0.31749018164873233,0.3175,0.3194,0.3223,0.3155
2020/08,0.3174666666666667,0.3168166666666667,0.31649509082436617,0.3155,0.3175,0.3194,0.3155
2020/09,0.31616666666666665,0.31583333333333335,0.31409754541218304,0.3155,0.3155,0.3175,0.3117
2020/10,0.3142333333333333,0.3136,0.3206487727060915,0.3117,0.3155,0.3155,0.3272
2020/11,0.3181333333333333,0.32008333333333333,0.3258743863530458,0.3272,0.3117,0.3155,0.3311
2020/12,0.3233333333333333,0.32656666666666667,0.32748719317652286,0.3311,0.3272,0.3117,0.3290999999999999
